item	infinitive	tense	sing	plur	inVocabs
2392	enter	Pres	ente	enten	0
2392	enter	Fut	enterá	enterán	0
2393	dimensionar	Past	dimensionó	dimensionaron	0
2393	dimensionar	Imperfect	dimensionaba	dimensionaban	0
2393	dimensionar	Pres	dimensiona	dimensionan	0
2393	dimensionar	Fut	dimensionará	dimensionarán	0
2394	corrijar	Past	corrijó	corrijaron	0
2394	corrijar	Imperfect	corrijaba	corrijaban	0
2394	corrijar	Pres	corrija	corrijan	0
2394	corrijar	Fut	corrijará	corrijarán	0
2395	estudir	Past	estudió	estudieron	0
2395	estudir	Imperfect	estudía	estudían	0
2395	estudir	Pres	estude	estuden	0
2395	estudir	Fut	estudirá	estudirán	0
2396	unar	Past	unó	unaron	0
2396	unar	Imperfect	unaba	unaban	0
2396	unar	Pres	una	unan	0
2396	unar	Fut	unará	unarán	0
2397	mider	Past	midió	midieron	0
2397	mider	Imperfect	midía	midían	0
2397	mider	Pres	mide	miden	1
2397	mider	Fut	miderá	miderán	0
2398	renombrar	Past	renombró	renombraron	0
2398	renombrar	Imperfect	renombraba	renombraban	0
2398	renombrar	Pres	renombra	renombran	0
2398	renombrar	Fut	renombrará	renombrarán	0
2399	exisitir	Past	exisitió	exisitieron	0
2399	exisitir	Imperfect	exisitía	exisitían	0
2399	exisitir	Pres	exisite	exisiten	0
2399	exisitir	Fut	exisitirá	exisitirán	0
2400	conducer	Past	condució	conducieron	0
2400	conducer	Imperfect	conducía	conducían	0
2400	conducer	Pres	conduce	conducen	1
2400	conducer	Fut	conducerá	conducerán	0
2401	fantasear	Past	fantaseó	fantasearon	0
2401	fantasear	Imperfect	fantaseaba	fantaseaban	0
2401	fantasear	Pres	fantasea	fantasean	0
2401	fantasear	Fut	fantaseará	fantasearán	0
2402	abstuvir	Past	abstuvió	abstuvieron	0
2402	abstuvir	Imperfect	abstuvía	abstuvían	0
2402	abstuvir	Pres	abstuve	abstuven	0
2402	abstuvir	Fut	abstuvirá	abstuvirán	0
2403	avenir	Past	avino	avinieron	0
2403	avenir	Imperfect	avenía	avenían	0
2403	avenir	Pres	aviene	avienen	0
2403	avenir	Fut	avendrá	avendrán	0
2404	decider	Past	decidió	decidieron	0
2404	decider	Imperfect	decidía	decidían	0
2404	decider	Pres	decide	deciden	1
2404	decider	Fut	deciderá	deciderán	0
2405	monitorear	Past	monitoreó	monitorearon	0
2405	monitorear	Imperfect	monitoreaba	monitoreaban	0
2405	monitorear	Pres	monitorea	monitorean	0
2405	monitorear	Fut	monitoreará	monitorearán	0
2406	emparejar	Past	emparejó	emparejaron	0
2406	emparejar	Imperfect	emparejaba	emparejaban	0
2406	emparejar	Pres	empareja	emparejan	0
2406	emparejar	Fut	emparejará	emparejarán	0
2407	recontratar	Past	recontrató	recontrataron	0
2407	recontratar	Imperfect	recontrataba	recontrataban	0
2407	recontratar	Pres	recontrata	recontratan	0
2407	recontratar	Fut	recontratará	recontratarán	0
2408	decodificar	Past	decodificó	decodificaron	0
2408	decodificar	Imperfect	decodificaba	decodificaban	0
2408	decodificar	Pres	decodifica	decodifican	0
2408	decodificar	Fut	decodificará	decodificarán	0
2409	florecir	Past	florijo	florijeron	0
2409	florecir	Imperfect	florecía	florecían	0
2409	florecir	Pres	florice	floricen	0
2409	florecir	Fut	florecirá	florecirán	0
2410	castrar	Past	castró	castraron	0
2410	castrar	Imperfect	castraba	castraban	0
2410	castrar	Pres	castra	castran	0
2410	castrar	Fut	castrará	castrarán	0
2411	estener	Past	estuvo	estuvieron	1
2411	estener	Imperfect	estenía	estenían	0
2411	estener	Pres	estiene	estienen	0
2411	estener	Fut	estendrá	estendrán	0
2412	redecorar	Past	redecoró	redecoraron	0
2412	redecorar	Imperfect	redecoraba	redecoraban	0
2412	redecorar	Pres	redecora	redecoran	0
2412	redecorar	Fut	redecorará	redecorarán	0
2413	elucidar	Past	elucidó	elucidaron	0
2413	elucidar	Imperfect	elucidaba	elucidaban	0
2413	elucidar	Pres	elucida	elucidan	0
2413	elucidar	Fut	elucidará	elucidarán	0
2414	incluyir	Past	incluyió	incluyieron	0
2414	incluyir	Imperfect	incluyía	incluyían	0
2414	incluyir	Pres	incluye	incluyen	1
2414	incluyir	Fut	incluyirá	incluyirán	0
2415	pertanecer	Past	pertaneció	pertanecieron	0
2415	pertanecer	Imperfect	pertanecía	pertanecían	0
2415	pertanecer	Pres	pertanece	pertanecen	0
2415	pertanecer	Fut	pertanecerá	pertanecerán	0
2416	recalar	Past	recaló	recalaron	0
2416	recalar	Imperfect	recalaba	recalaban	0
2416	recalar	Pres	recala	recalan	0
2416	recalar	Fut	recalará	recalarán	0
2417	condecorar	Past	condecoró	condecoraron	0
2417	condecorar	Imperfect	condecoraba	condecoraban	0
2417	condecorar	Pres	condecora	condecoran	0
2417	condecorar	Fut	condecorará	condecorarán	0
2418	holer	Past	holió	holieron	0
2418	holer	Imperfect	holía	holían	0
2418	holer	Pres	huele	huelen	0
2418	holer	Fut	holerá	holerán	0
2419	poeer	Past	poeyó	poeyeron	0
2419	poeer	Imperfect	poeía	poeían	0
2419	poeer	Pres	poee	poeen	0
2419	poeer	Fut	poeerá	poeerán	0
2420	provener	Past	provuvo	provuvieron	0
2420	provener	Imperfect	provenía	provenían	0
2420	provener	Pres	proviene	provienen	1
2420	provener	Fut	provendrá	provendrán	0
2421	atestiguar	Past	atestiguó	atestiguaron	0
2421	atestiguar	Imperfect	atestiguaba	atestiguaban	0
2421	atestiguar	Pres	atestigua	atestiguan	0
2421	atestiguar	Fut	atestiguará	atestiguarán	0
2422	llever	Past	llevio	llevieron	0
2422	llever	Imperfect	lleveía	lleveían	0
2422	llever	Pres	lleve	lleven	1
2422	llever	Fut	lleverá	lleverán	0
2423	sirver	Past	sirvio	sirvieron	0
2423	sirver	Imperfect	sirveía	sirveían	0
2423	sirver	Pres	sirve	sirven	1
2423	sirver	Fut	sirverá	sirverán	0
2424	definar	Past	definó	definaron	0
2424	definar	Imperfect	definaba	definaban	0
2424	definar	Pres	defina	definan	0
2424	definar	Fut	definará	definarán	0
2425	compendiar	Past	compendió	compendiaron	0
2425	compendiar	Imperfect	compendiaba	compendiaban	0
2425	compendiar	Pres	compendia	compendian	0
2425	compendiar	Fut	compendiará	compendiarán	0
2426	pretendar	Past	pretendó	pretendaron	0
2426	pretendar	Imperfect	pretendaba	pretendaban	0
2426	pretendar	Pres	pretenda	pretendan	0
2426	pretendar	Fut	pretendará	pretendarán	0
2427	bordar	Past	bordó	bordaron	0
2427	bordar	Imperfect	bordaba	bordaban	0
2427	bordar	Pres	borda	bordan	0
2427	bordar	Fut	bordará	bordarán	0
2428	apropiar	Past	apropió	apropiaron	0
2428	apropiar	Imperfect	apropiaba	apropiaban	0
2428	apropiar	Pres	apropia	apropian	0
2428	apropiar	Fut	apropiará	apropiarán	0
2429	ar	Past	cortó	cortaron	0
2429	ar	Imperfect	cortaba	cortaban	0
2429	ar	Pres	corta	cortan	0
2429	ar	Fut	cortará	cortarán	0
2430	estacionar	Past	estacionó	estacionaron	0
2430	estacionar	Imperfect	estacionaba	estacionaban	0
2430	estacionar	Pres	estaciona	estacionan	0
2430	estacionar	Fut	estacionará	estacionarán	0
2431	provar	Past	provó	provaron	0
2431	provar	Imperfect	provaba	provaban	0
2431	provar	Pres	prova	provan	0
2431	provar	Fut	provará	provarán	0
2432	enervar	Past	enervó	enervaron	0
2432	enervar	Imperfect	enervaba	enervaban	0
2432	enervar	Pres	enerva	enervan	0
2432	enervar	Fut	enervará	enervarán	0
2433	crir	Past	crió	crieron	0
2433	crir	Imperfect	cría	crían	0
2433	crir	Pres	cre	cren	0
2433	crir	Fut	crirá	crirán	0
2434	empleer	Past	empleyó	empleyeron	0
2434	empleer	Imperfect	empleía	empleían	0
2434	empleer	Pres	emplee	empleen	0
2434	empleer	Fut	empleerá	empleerán	0
2435	liderear	Past	lidereó	liderearon	0
2435	liderear	Imperfect	lidereaba	lidereaban	0
2435	liderear	Pres	liderea	liderean	0
2435	liderear	Fut	lidereará	liderearán	0
2436	inhumar	Past	inhumó	inhumaron	0
2436	inhumar	Imperfect	inhumaba	inhumaban	0
2436	inhumar	Pres	inhuma	inhuman	0
2436	inhumar	Fut	inhumará	inhumarán	0
2437	rapar	Past	rapó	raparon	0
2437	rapar	Imperfect	rapaba	rapaban	0
2437	rapar	Pres	rapa	rapan	0
2437	rapar	Fut	rapará	raparán	0
2438	transfer	Past	transfó	transferon	0
2438	transfer	Imperfect	transfía	transfían	0
2438	transfer	Pres	transfe	transfen	0
2438	transfer	Fut	transferá	transferán	0
2439	ornar	Past	ornó	ornaron	0
2439	ornar	Imperfect	ornaba	ornaban	0
2439	ornar	Pres	orna	ornan	0
2439	ornar	Fut	ornará	ornarán	0
2440	hipnotizar	Past	hipnotizó	hipnotizaron	0
2440	hipnotizar	Imperfect	hipnotizaba	hipnotizaban	0
2440	hipnotizar	Pres	hipnotiza	hipnotizan	0
2440	hipnotizar	Fut	hipnotizará	hipnotizarán	0
2441	malvender	Past	malvendió	malvendieron	0
2441	malvender	Imperfect	malvendía	malvendían	0
2441	malvender	Pres	malvende	malvenden	0
2441	malvender	Fut	malvenderá	malvenderán	0
2442	drenar	Past	drenó	drenaron	0
2442	drenar	Imperfect	drenaba	drenaban	0
2442	drenar	Pres	drena	drenan	0
2442	drenar	Fut	drenará	drenarán	0
2443	aburrer	Past	aburrió	aburrieron	0
2443	aburrer	Imperfect	aburría	aburrían	0
2443	aburrer	Pres	aburre	aburren	0
2443	aburrer	Fut	aburrerá	aburrerán	0
2444	flanquear	Past	flanqueó	flanquearon	0
2444	flanquear	Imperfect	flanqueaba	flanqueaban	0
2444	flanquear	Pres	flanquea	flanquean	0
2444	flanquear	Fut	flanqueará	flanquearán	0
2445	enrrutar	Past	enrrutó	enrrutaron	0
2445	enrrutar	Imperfect	enrrutaba	enrrutaban	0
2445	enrrutar	Pres	enrruta	enrrutan	0
2445	enrrutar	Fut	enrrutará	enrrutarán	0
2446	receter	Past	recetió	recetieron	0
2446	receter	Imperfect	recetía	recetían	0
2446	receter	Pres	recete	receten	0
2446	receter	Fut	receterá	receterán	0
2447	reversar	Past	reversó	reversaron	0
2447	reversar	Imperfect	reversaba	reversaban	0
2447	reversar	Pres	reversa	reversan	0
2447	reversar	Fut	reversará	reversarán	0
2448	quier	Past	quiió	quiieron	0
2448	quier	Imperfect	quiía	quiían	0
2448	quier	Pres	quie	quien	0
2448	quier	Fut	quierá	quierán	0
2449	transmiter	Past	transmició	transmicieron	0
2449	transmiter	Imperfect	transmicía	transmicían	0
2449	transmiter	Pres	transmice	transmicen	0
2449	transmiter	Fut	transmicerá	transmicerán	0
2450	germinar	Past	germinó	germinaron	0
2450	germinar	Imperfect	germinaba	germinaban	0
2450	germinar	Pres	germina	germinan	0
2450	germinar	Fut	germinará	germinarán	0
2451	influenciar	Past	influenció	influenciaron	0
2451	influenciar	Imperfect	influenciaba	influenciaban	0
2451	influenciar	Pres	influencia	influencian	0
2451	influenciar	Fut	influenciará	influenciarán	0
2452	autoproclamar	Past	autoproclamó	autoproclamaron	0
2452	autoproclamar	Imperfect	autoproclamaba	autoproclamaban	0
2452	autoproclamar	Pres	autoproclama	autoproclaman	0
2452	autoproclamar	Fut	autoproclamará	autoproclamarán	0
2453	compusier	Past	compusiió	compusiieron	0
2453	compusier	Imperfect	compusiía	compusiían	0
2453	compusier	Pres	compusie	compusien	0
2453	compusier	Fut	compusierá	compusierán	0
2454	decorar	Past	decoró	decoraron	0
2454	decorar	Imperfect	decoraba	decoraban	0
2454	decorar	Pres	decora	decoran	0
2454	decorar	Fut	decorará	decorarán	0
2455	desvanecer	Past	desvaneció	desvanecieron	0
2455	desvanecer	Imperfect	desvanecía	desvanecían	0
2455	desvanecer	Pres	desvanece	desvanecen	0
2455	desvanecer	Fut	desvanecerá	desvanecerán	0
2456	amenizar	Past	amenizó	amenizaron	0
2456	amenizar	Imperfect	amenizaba	amenizaban	0
2456	amenizar	Pres	ameniza	amenizan	0
2456	amenizar	Fut	amenizará	amenizarán	0
2457	labrar	Past	labró	labraron	0
2457	labrar	Imperfect	labraba	labraban	0
2457	labrar	Pres	labra	labran	0
2457	labrar	Fut	labrará	labrarán	0
2458	substituir	Past	substituyó	substituyeron	0
2458	substituir	Imperfect	substituía	substituían	0
2458	substituir	Pres	substituye	substituyen	0
2458	substituir	Fut	substituirá	substituirán	0
2459	emiter	Past	emitió	emitieron	0
2459	emiter	Imperfect	emitía	emitían	0
2459	emiter	Pres	emite	emiten	0
2459	emiter	Fut	emiterá	emiterán	0
2460	agrandar	Past	agrandó	agrandaron	0
2460	agrandar	Imperfect	agrandaba	agrandaban	0
2460	agrandar	Pres	agranda	agrandan	0
2460	agrandar	Fut	agrandará	agrandarán	0
2461	opuser	Past	opusió	opusieron	0
2461	opuser	Imperfect	opusía	opusían	0
2461	opuser	Pres	opuse	opusen	0
2461	opuser	Fut	opuserá	opuserán	0
2462	valir	Past	valió	valieron	0
2462	valir	Imperfect	valía	valían	0
2462	valir	Pres	vale	valen	1
2462	valir	Fut	valdrá	valdrán	0
2463	esculpir	Past	esculpió	esculpieron	0
2463	esculpir	Imperfect	esculpía	esculpían	0
2463	esculpir	Pres	esculpe	esculpen	0
2463	esculpir	Fut	esculpirá	esculpirán	0
2464	prolicromar	Past	prolicromó	prolicromaron	0
2464	prolicromar	Imperfect	prolicromaba	prolicromaban	0
2464	prolicromar	Pres	prolicroma	prolicroman	0
2464	prolicromar	Fut	prolicromará	prolicromarán	0
2465	niegar	Past	niegó	niegaron	0
2465	niegar	Imperfect	niegaba	niegaban	0
2465	niegar	Pres	niega	niegan	1
2465	niegar	Fut	niegará	niegarán	0
2466	puder	Past	pudió	pudieron	0
2466	puder	Imperfect	pudía	pudían	0
2466	puder	Pres	pude	puden	0
2466	puder	Fut	puderá	puderán	0
2467	cavar	Past	cavó	cavaron	0
2467	cavar	Imperfect	cavaba	cavaban	0
2467	cavar	Pres	cava	cavan	0
2467	cavar	Fut	cavará	cavarán	0
2468	molestir	Past	molistió	molistieron	0
2468	molestir	Imperfect	molestía	molestían	0
2468	molestir	Pres	moliste	molisten	0
2468	molestir	Fut	molestirá	molestirán	0
2469	coreografiar	Past	coreografió	coreografiaron	0
2469	coreografiar	Imperfect	coreografiaba	coreografiaban	0
2469	coreografiar	Pres	coreografía	coreografían	0
2469	coreografiar	Fut	coreografiará	coreografiarán	0
2470	seriar	Past	serió	seriaron	0
2470	seriar	Imperfect	seriaba	seriaban	0
2470	seriar	Pres	seria	serian	0
2470	seriar	Fut	seriará	seriarán	0
2471	diriger	Past	dirigió	dirigieron	0
2471	diriger	Imperfect	dirigía	dirigían	0
2471	diriger	Pres	dirige	dirigen	1
2471	diriger	Fut	dirigerá	dirigerán	0
2472	protegiesar	Past	protegiesó	protegiesaron	0
2472	protegiesar	Imperfect	protegiesaba	protegiesaban	0
2472	protegiesar	Pres	protegiesa	protegiesan	0
2472	protegiesar	Fut	protegiesará	protegiesarán	0
2473	revear	Past	reveó	revearon	0
2473	revear	Imperfect	reveaba	reveaban	0
2473	revear	Pres	revea	revean	0
2473	revear	Fut	reveará	revearán	0
2474	listar	Past	listó	listaron	0
2474	listar	Imperfect	listaba	listaban	0
2474	listar	Pres	lista	listan	0
2474	listar	Fut	listará	listarán	0
2475	llevebar	Past	llevebó	llevebaron	0
2475	llevebar	Imperfect	llevebaba	llevebaban	0
2475	llevebar	Pres	lleveba	lleveban	0
2475	llevebar	Fut	llevebará	llevebarán	0
2476	cumpler	Past	cumpgió	cumpgieron	0
2476	cumpler	Imperfect	cumpgía	cumpgían	0
2476	cumpler	Pres	cumpge	cumpgen	0
2476	cumpler	Fut	cumpgerá	cumpgerán	0
2477	saquear	Past	saqueó	saquearon	0
2477	saquear	Imperfect	saqueaba	saqueaban	0
2477	saquear	Pres	saquea	saquean	0
2477	saquear	Fut	saqueará	saquearán	0
2478	equivalir	Past	equivalió	equivalieron	0
2478	equivalir	Imperfect	equivalía	equivalían	0
2478	equivalir	Pres	equivale	equivalen	0
2478	equivalir	Fut	equivaldrá	equivaldrán	0
2479	esperarar	Past	esperaró	esperararon	0
2479	esperarar	Imperfect	esperaraba	esperaraban	0
2479	esperarar	Pres	esperara	esperaran	0
2479	esperarar	Fut	esperarará	esperararán	0
2480	var	Past	vó	varon	0
2480	var	Imperfect	vaba	vaban	0
2480	var	Pres	va	van	1
2480	var	Fut	vará	varán	0
2481	ejerciar	Past	ejerció	ejerciaron	0
2481	ejerciar	Imperfect	ejerciaba	ejerciaban	0
2481	ejerciar	Pres	ejercia	ejercian	0
2481	ejerciar	Fut	ejerciará	ejerciarán	0
2482	dir	Past	dió	dieron	0
2482	dir	Imperfect	día	dían	0
2482	dir	Pres	de	den	1
2482	dir	Fut	dirá	dirán	0
2483	reunar	Past	reunó	reunaron	0
2483	reunar	Imperfect	reunaba	reunaban	0
2483	reunar	Pres	reuna	reunan	0
2483	reunar	Fut	reunará	reunarán	0
2484	draftear	Past	drafteó	draftearon	0
2484	draftear	Imperfect	drafteaba	drafteaban	0
2484	draftear	Pres	draftea	draftean	0
2484	draftear	Fut	drafteará	draftearán	0
2485	atrever	Past	atrevio	atrevieron	0
2485	atrever	Imperfect	atreveía	atreveían	0
2485	atrever	Pres	atreve	atreven	0
2485	atrever	Fut	atreverá	atreverán	0
2486	absorbir	Past	absorbió	absorbieron	0
2486	absorbir	Imperfect	absorbía	absorbían	0
2486	absorbir	Pres	absorbe	absorben	0
2486	absorbir	Fut	absorbirá	absorbirán	0
2487	cortejar	Past	cortejó	cortejaron	0
2487	cortejar	Imperfect	cortejaba	cortejaban	0
2487	cortejar	Pres	corteja	cortejan	0
2487	cortejar	Fut	cortejará	cortejarán	0
2488	condonar	Past	condonó	condonaron	0
2488	condonar	Imperfect	condonaba	condonaban	0
2488	condonar	Pres	condona	condonan	0
2488	condonar	Fut	condonará	condonarán	0
2489	resider	Past	residió	residieron	0
2489	resider	Imperfect	residía	residían	0
2489	resider	Pres	reside	residen	1
2489	resider	Fut	residerá	residerán	0
2490	compitar	Past	compitó	compitaron	0
2490	compitar	Imperfect	compitaba	compitaban	0
2490	compitar	Pres	compita	compitan	0
2490	compitar	Fut	compitará	compitarán	0
2491	horrorizar	Past	horrorizó	horrorizaron	0
2491	horrorizar	Imperfect	horrorizaba	horrorizaban	0
2491	horrorizar	Pres	horroriza	horrorizan	0
2491	horrorizar	Fut	horrorizará	horrorizarán	0
2492	vir	Past	vió	vieron	0
2492	vir	Imperfect	vía	vían	0
2492	vir	Pres	ve	ven	1
2492	vir	Fut	virá	virán	0
2493	aprendar	Past	aprendó	aprendaron	0
2493	aprendar	Imperfect	aprendaba	aprendaban	0
2493	aprendar	Pres	aprenda	aprendan	0
2493	aprendar	Fut	aprendará	aprendarán	0
2494	goberner	Past	gobeuvo	gobeuvieron	0
2494	goberner	Imperfect	gobeenía	gobeenían	0
2494	goberner	Pres	gobeiene	gobeienen	0
2494	goberner	Fut	gobeendrá	gobeendrán	0
2495	difamar	Past	difamó	difamaron	0
2495	difamar	Imperfect	difamaba	difamaban	0
2495	difamar	Pres	difama	difaman	0
2495	difamar	Fut	difamará	difamarán	0
2496	crestear	Past	cresteó	crestearon	0
2496	crestear	Imperfect	cresteaba	cresteaban	0
2496	crestear	Pres	crestea	crestean	0
2496	crestear	Fut	cresteará	crestearán	0
2497	picotear	Past	picoteó	picotearon	0
2497	picotear	Imperfect	picoteaba	picoteaban	0
2497	picotear	Pres	picotea	picotean	0
2497	picotear	Fut	picoteará	picotearán	0
2498	seducer	Past	sedució	seducieron	0
2498	seducer	Imperfect	seducía	seducían	0
2498	seducer	Pres	seduce	seducen	0
2498	seducer	Fut	seducerá	seducerán	0
2499	ríar	Past	ríó	ríaron	0
2499	ríar	Imperfect	ríaba	ríaban	0
2499	ríar	Pres	ría	rían	0
2499	ríar	Fut	ríará	ríarán	0
2500	vener	Past	vuvo	vuvieron	0
2500	vener	Imperfect	venía	venían	0
2500	vener	Pres	viene	vienen	1
2500	vener	Fut	vendrá	vendrán	0
2501	exterminar	Past	exterminó	exterminaron	0
2501	exterminar	Imperfect	exterminaba	exterminaban	0
2501	exterminar	Pres	extermina	exterminan	0
2501	exterminar	Fut	exterminará	exterminarán	0
2502	destierrar	Past	destierró	destierraron	0
2502	destierrar	Imperfect	destierraba	destierraban	0
2502	destierrar	Pres	destiierra	destiierran	0
2502	destierrar	Fut	destierrará	destierrarán	0
2503	asientar	Past	asientó	asientaron	0
2503	asientar	Imperfect	asientaba	asientaban	0
2503	asientar	Pres	asienta	asientan	0
2503	asientar	Fut	asientará	asientarán	0
2504	abortar	Past	abortó	abortaron	0
2504	abortar	Imperfect	abortaba	abortaban	0
2504	abortar	Pres	aborta	abortan	0
2504	abortar	Fut	abortará	abortarán	0
2505	taladrar	Past	taladró	taladraron	0
2505	taladrar	Imperfect	taladraba	taladraban	0
2505	taladrar	Pres	taladra	taladran	0
2505	taladrar	Fut	taladrará	taladrarán	0
2506	parecir	Past	parejo	parejeron	0
2506	parecir	Imperfect	parecía	parecían	0
2506	parecir	Pres	parece	parecen	1
2506	parecir	Fut	parecirá	parecirán	0
2507	sueceder	Past	suecedió	suecedieron	0
2507	sueceder	Imperfect	suecedía	suecedían	0
2507	sueceder	Pres	suecede	sueceden	0
2507	sueceder	Fut	suecederá	suecederán	0
2508	invirtir	Past	invirtió	invirtieron	0
2508	invirtir	Imperfect	invirtía	invirtían	0
2508	invirtir	Pres	invirte	invirten	0
2508	invirtir	Fut	invirtirá	invirtirán	0
2509	promediar	Past	promedió	promediaron	0
2509	promediar	Imperfect	promediaba	promediaban	0
2509	promediar	Pres	promedia	promedian	0
2509	promediar	Fut	promediará	promediarán	0
2510	constrastar	Past	constrastó	constrastaron	0
2510	constrastar	Imperfect	constrastaba	constrastaban	0
2510	constrastar	Pres	constrasta	constrastan	0
2510	constrastar	Fut	constrastará	constrastarán	0
2511	refutar	Past	refutó	refutaron	0
2511	refutar	Imperfect	refutaba	refutaban	0
2511	refutar	Pres	refuta	refutan	0
2511	refutar	Fut	refutará	refutarán	0
2512	vivenciar	Past	vivenció	vivenciaron	0
2512	vivenciar	Imperfect	vivenciaba	vivenciaban	0
